ul,Chi-Squared,SSD,Reg_Slope,Reg_Intercept,Z-Test_1,Z-Test_2,Z-Test_3,Z-Test_4,Z-Test_5,Z-Test_6,Z-Test_7,Z-Test_8,Z-Test_9
31,9526.174805481205,0.108606362672893,0.9677182038513937,0.0035868662387340267,30.605152986722423,58.91391520188424,47.46190071343884,19.461955010314863,7.346921599639985,24.63231294403212,29.794417708900934,34.7647474414158,33.90387478119873
32,8618.795878054092,0.10469366904995561,0.9911926082324327,0.0009785990852852477,32.38659163539992,54.437099165820186,46.686323462186174,20.508918610142416,5.66110364753539,23.051444191157277,28.48280259154095,30.918075586016073,31.679747360402903
33,8111.594659349985,0.10282152683080202,1.010115931321649,-0.0011239923690721104,34.25904808882869,51.736555817970434,46.18445060433289,21.006527334441376,4.7640113629508445,19.614444991710343,26.026018827198378,30.566219061556676,30.94614900450846
34,7706.285094494686,0.10182221464104092,1.03539875876724,-0.003933195418582225,37.04510623333835,48.254417176417434,46.53618395594549,21.59207980515545,1.6628455891349985,16.466432268179044,26.28627040845496,28.344048474477106,29.69282346031129
35,6994.672482199412,0.09963423164148487,1.0626328076661273,-0.006959200851791927,39.732321382710715,45.22980370664591,44.602404260855145,21.045164204550503,1.252001469866361,13.81081251695588,21.768444696342474,26.393531860630922,28.514129718073114
36,6822.99334781607,0.0975053155995867,1.059351318549009,-0.0065945909498899,38.48965672674264,43.123738430288256,44.93348387573945,21.447340042528126,1.516857155177319,13.803083900486746,22.098258889832834,27.07333736168664,27.762139878189235
37,6352.733491962094,0.09681942916133444,1.0893382170331751,-0.009926468559241675,41.76133296453923,40.17143074252607,42.471832328597685,23.7108925099537,4.523921904937281,12.402144692355183,20.072195290515506,23.54521780023215,26.055405413326444
38,6048.832960344052,0.09321651930098782,1.0827699324708497,-0.009196659163427753,39.678725409454046,37.49730349409059,42.63446799326767,23.10141221595581,3.4930158735584844,9.655665567526137,19.151888953928747,24.50722367425435,27.11507925309124
39,5698.679481098373,0.09307166732759448,1.1040809552503519,-0.011564550583372427,42.11802611879742,36.2660023716803,40.47078956723188,23.60236599608148,5.107911083812311,7.784341362126577,18.477132627149643,21.824127892641936,24.70998569327704
40,5112.103077388618,0.08821866907447659,1.10378525982769,-0.011531695536410008,40.25885256093692,32.35747223793691,40.086485196672626,22.71225647355406,5.304097266343327,8.9647134847287,16.031525783022662,19.775885243436917,23.535039113294953
41,4838.330619702384,0.0866811236234306,1.114837475813062,-0.012759719534784664,40.879755531585644,30.082504134528268,38.44891108162488,23.48153944712727,6.463408256863526,6.724825556351504,14.325850059495792,19.989967215940993,22.38232329518864
42,4859.906999775974,0.08816057885563035,1.1319878600571367,-0.014665317784126303,43.04712872375736,28.432117105675992,38.297457377146706,25.065715634656307,7.6600957143617485,4.735832696497565,14.9059752328733,18.882465068739055,21.063414013068233
43,4475.167086281215,0.08507861235577038,1.1295572168697594,-0.01439524631886216,41.885461891663496,28.021591722460506,35.7463692543031,23.89266733447939,8.928702220828525,6.5548020394933335,12.087184428953881,18.218289751542027,20.484548655705794
44,4208.487508479089,0.0826460991054982,1.1340539921257224,-0.014894888013969154,41.38760386623007,25.44938724143014,34.66107793301455,23.653431514076907,9.287689142752916,2.7115724735922417,12.186455986953915,17.504923112158277,20.534454098075475
45,3936.585308499416,0.08066318341501827,1.1402484537945934,-0.015583161532732592,41.106547854822566,22.639425326175118,34.18460133464162,24.37343558206006,8.928681945029034,2.3776684420024203,11.599042841970697,16.235043619635928,18.22607010295601
46,3649.1965762150603,0.07693454831973652,1.1251066401167535,-0.013900737790750406,38.47334651260469,23.19315226733649,32.72243137228582,22.558831243634216,8.264954125587057,3.119761640594561,11.282264529437489,16.961197939242208,17.976539041572046
47,3641.027273579236,0.07896244472535266,1.1541839145107793,-0.01713154605675324,41.770570266823306,20.06711799457387,31.201106946466357,25.12359492100202,10.336308309747956,0.3075978581525689,10.067724533557799,15.084447903833903,16.392377910938006
48,3414.60004403056,0.07774337382508446,1.162373068112303,-0.018041452012478115,42.04335505588847,18.12869948012037,30.97501799733787,24.003917886680366,9.531216403167301,1.488131522495819,6.951131747221667,13.05622406662726,16.313253645514923
49,3234.1112461567877,0.07629975589943719,1.1616147313949843,-0.017957192377220488,41.505238242792274,17.624532734196126,31.194924010277877,21.653027012175677,10.025894445785287,0.6561392617435473,5.444445762038188,12.634911607325831,15.36878307695582
50,3014.1599250306094,0.07369541881550856,1.161675191344082,-0.017963910149342427,40.38151190097494,15.402819269201647,29.90047111705957,21.36180301307426,12.073960640201143,0.22319799371673948,5.717702393001291,12.163566860163643,13.645188720922247
51,2892.311715928272,0.07155467215999686,1.1574877452324719,-0.017498638359163515,39.09458106386229,14.278017210786645,28.053250635017765,23.19868924806767,11.824271761471445,0.7379734374130087,6.778587953148103,11.968323484846074,13.409794940942755
52,2694.6352347796574,0.06968735708398448,1.159634228173791,-0.01773713646375455,38.45563220448777,12.16701844524538,28.769939521725096,20.984221362181735,10.9330186686797,2.901691112160989,5.994371536708373,10.131076855669242,13.213799784591874
53,2513.5980547451445,0.06833518697218358,1.1663162814903363,-0.018479586832259587,38.411267766503336,10.39259825229498,26.693957996852006,22.558831243634216,10.620179089707738,1.8807470699506394,4.256545338103047,8.574023060545974,10.981082245130466
54,2500.103807240977,0.06731231390513837,1.1635542609376368,-0.01817269565973742,37.680720789102025,9.81783482786878,25.53687917632176,22.66399322780809,12.785004068883422,2.775928386263832,5.776957883393724,9.225559595322242,11.3356128755146
55,2250.0140868577787,0.06542934612730748,1.166228059852633,-0.01846978442807032,37.415734170284054,9.607351235105558,23.837611189859064,21.993541300161304,10.245878911102842,2.5640274162977823,2.8500267925894383,6.048814545955752,10.984181593302916
56,2180.9831411687605,0.061867164437584846,1.1464527757435217,-0.01627253063816908,34.24957266637723,9.197810717357395,23.584990769816315,21.618482781817697,11.089697368817752,2.223378730868961,3.4028932188826277,8.171081778713003,14.084293087455931
57,2154.398380574438,0.06358921736930902,1.1636527431332226,-0.018183638125913615,36.32212712598974,8.041828432000097,23.77923494346147,20.211599819065807,12.384704177194221,3.268403409016551,2.3797515028147944,7.7028360539130105,10.304482712454456
58,2115.1543584836118,0.06304451879629863,1.168146254370737,-0.01868291715230408,36.3561944350574,6.982691589780794,22.251020927322443,19.8397627999588,14.09792753330761,5.385047421518127,3.7039935583043957,5.933870733775446,10.48380020675921
59,1974.5767337671887,0.06132871278254633,1.166556140831858,-0.018506237870206443,35.519521065063664,6.016285718229996,21.89500419629791,19.346087816302585,13.533884143108116,4.041486235220021,1.3230012865233594,6.3376039036595735,9.198288610750202
60,1881.9272862413352,0.05864046567448054,1.1553866285970424,-0.017265180955226944,33.35147674178269,4.991690515191516,21.127477165238805,21.034345756691703,11.83313746467425,4.913438670025565,2.854389754197782,7.516933996976863,9.15443040215377
61,1608.4427445941053,0.05509819195671591,1.1518986413286207,-0.016877626814291197,31.90919039764427,4.427002192913023,19.535341956566537,18.269243580056255,10.408439811309801,6.209510207477536,0.5617265480549586,5.788665123370246,8.952879438752031
62,1812.2575713698104,0.058799281860675,1.1605602881058794,-0.017840032011764373,34.26516860567462,6.427360229813364,19.981716315758455,18.204662020602754,13.104861662897434,4.464705349026103,0.03045032946439313,5.454243943398661,10.386570790302539
63,1506.8459000737623,0.053107878317102904,1.1510583674971815,-0.016784263055242388,30.73232048745233,2.4857810921773242,17.866251394175674,18.404872161357495,13.112031702232468,5.345479806998493,2.554932755319951,5.3466038703281615,6.245513023574887
64,1607.4972908518084,0.0551585307846317,1.1571302331720792,-0.01745891479689768,32.060012615117344,2.9117195222788537,18.99496510477788,18.578192224854142,12.600135185036745,3.400344963440194,2.243336093303958,6.216312434701158,7.61602413454846
65,1421.4373389260634,0.05237163372477559,1.1558478663430136,-0.017316429593668192,30.86151286647571,1.9635272004340347,16.262983423241725,18.1439024114129,12.22914528355422,5.518760293233972,0.8526953689310673,3.713158938348534,6.718729543126015
66,1379.750803909703,0.05061378596623523,1.1465613194989643,-0.016284591055440473,28.917751487137643,0.2966043608387124,18.69527795551133,17.928711106130823,11.663850943791404,4.362812557316615,0.18111202917360678,5.069007039168621,5.680744003794009
67,1255.1467613794562,0.049071805893919664,1.1428824365564827,-0.015875826284053624,28.64478609656097,1.8403593391507123,16.464983499478745,17.2997685774288,10.671377962878807,4.088900447343099,0.5556303718478319,4.286902780413156,5.824529675731887
68,1194.581640828466,0.04801397451868757,1.1440891656978762,-0.016009907299764037,28.24486651096237,1.046799095733942,15.62928743723447,15.56436448997488,12.063469085625117,5.884345177074838,0.42150036324350426,3.6716128588014643,4.963604063770299
69,1181.171522269712,0.0484289210916906,1.1518210482392768,-0.016869005359919642,28.906720621329182,0.30786914826752954,14.563729554802812,16.136523083626795,11.189443635051587,6.104301300061222,0.8422634696798985,0.6221417786131832,5.065146425788651
70,1055.7772823760515,0.045629150659113084,1.1402230218756637,-0.015580335763962644,27.222437065196594,1.2879943742566917,13.974842530089642,14.212113379971038,10.983139879119564,6.478767814754408,0.6754472133866408,2.0326676916411834,5.400321785373552
71,1092.1329030608617,0.04650431822144722,1.1450833850497641,-0.016120376116640467,27.808573683019343,0.7649469484922304,13.94289316232201,15.223050437864005,9.827744977537543,7.11658527362631,1.66854830537394,1.338620885830375,5.653306866119918
72,1041.454411774262,0.04512622879995625,1.1430566319808053,-0.015895181331200603,26.74455502398769,1.0049021281116264,13.829205824610975,15.261511688992831,10.51697290482291,5.646958619481088,3.1045246419377746,2.716241964938759,3.9089149318449405
73,993.3927920398604,0.042977876133751876,1.1302525674550035,-0.014472507495000397,24.871985637408358,0.9236962684643141,14.308802292008279,13.665605162322416,13.514069729587986,3.7300489704458943,0.15134944674751938,2.0621547857638554,5.279899141487199
74,1023.4804953117449,0.04388779806465797,1.1384361954250966,-0.015381799491677395,25.58945564242144,1.8997290890899143,12.388070316044946,16.78141925790322,11.617694026320386,5.859850447977364,0.17599856107352457,2.2035429795811114,3.6267720401494015
75,913.4303195762473,0.04149556407176498,1.13667968283693,-0.015186631426325564,24.522287457297786,2.3288188777342724,10.485505439552531,13.370567029842652,13.377387779472098,7.279647050153322,1.3555817507025298,1.2108307083631118,3.6858951376866953
76,922.597092326074,0.04306434670787907,1.1407900952449008,-0.01564334391610009,25.82170330355568,1.2833945716084343,12.513571577614767,13.904558180515004,11.067638200087913,4.822290485818198,1.5579184466558933,0.22496755336370658,2.535557903632282
77,846.2112155515084,0.04051301404598836,1.133523395180534,-0.014835932797837098,24.03237956964352,2.2578918178402034,10.900335721574582,13.88675321793473,11.164667912932432,6.041067411652185,1.9807370181460366,1.6969916931399494,2.1237687025481886
78,805.7114819059381,0.03960754876112537,1.1338660930740878,-0.014874010341565325,23.832304014024025,1.9421694644367953,10.163360086781905,11.340759622180794,11.504551304591516,5.4839268441886055,6.164600605374219,1.0649421310420706,3.4868200598468952
79,764.907802938444,0.03861515424184917,1.1315339341102388,-0.014614881567804328,22.993022948898965,3.2123657658764575,10.107562001305109,12.652683461831057,10.237290725038257,5.977813269765677,4.324829234151173,0.6027593250977404,2.1654946531343544
80,783.6927684355156,0.03942644430971489,1.1274540082058246,-0.014161556467313846,23.469104904446244,1.288370164253231,11.48926571450947,13.896479760953769,8.997273515376893,4.853086960972272,1.9978700908575056,1.318867935214529,2.2693790388642583
81,673.9223845186756,0.035816624980673444,1.1231267657021677,-0.013680751744685304,20.98729559928792,4.390078551816997,9.452216797815954,11.75027681359888,10.058151099181558,7.127160055908776,2.100854746054432,0.04083401510872135,1.4563959968325402
82,639.7322852970817,0.03425697802538942,1.1159191278458742,-0.012879903093986025,19.721993188795405,4.626530064751486,8.840255967679191,11.914129603841776,10.625977567431848,6.512987764893147,2.054108657093682,0.5829150131362045,2.340715858597347
83,654.2932186952044,0.03512492573220509,1.1233678813274246,-0.013707542369713846,20.713791794139592,4.393905853318289,8.079739376626101,11.08916425977834,10.315871186112531,7.47993129366683,3.8854010927996385,0.5970087836844666,2.2795141698923858
84,640.5131756327746,0.034497315462669105,1.1181174928042126,-0.013124165867134732,20.200696263571484,4.019921245062623,8.82371995306904,11.560447514364704,8.982199179048099,6.534260692777036,4.120952511860981,1.7240005558477751,4.5292338921099695
85,667.9349637172771,0.03448035713488964,1.1220502940920791,-0.013561143788008795,19.39974142107122,7.2468772937209875,8.40165129793468,10.152708662259192,12.202994432013915,7.609513493573452,2.712447709282693,2.0990660831953694,2.0124260279797084
86,602.9595604659605,0.03394005007380981,1.123788759249451,-0.013754306583272341,20.27659990499833,4.501895256052258,6.736862470914115,10.276534833241264,8.794645399395002,8.345275643736494,4.134494827414774,2.9739475698769384,1.620896203089208
87,638.0779249258604,0.03491853652492288,1.1225411683095587,-0.013615685367728753,20.5916312162904,4.517747959108563,8.674583183460824,11.288346582895478,9.2007391937644,6.593673982986121,4.875639804122121,0.08246884331090108,1.609295108325591
88,518.6590733824818,0.031211298004124255,1.1102636521701368,-0.01225151690779297,18.46679335635869,3.4897249324757813,5.829255474040707,9.986323776930906,11.07690738346716,6.010230424097505,1.6639373077890558,0.6537430618063625,0.5384313531618984
89,482.8117792225691,0.030197439827324302,1.106563070355456,-0.011840341150606226,17.780261761794616,4.019048668885406,7.034754191545622,10.261589205851301,7.010879584637501,6.369743033080188,5.138426967030209,0.5004026829965464,1.2080481557402438
90,426.1494391940624,0.028095822736647368,1.1017668014583721,-0.011307422384263577,16.33042533729352,5.013397429589616,6.469263817008846,8.744205191000503,6.8859057514667406,7.008733168240861,4.617083910004628,1.3262001214500123,1.3007502460713571
91,558.3283659302512,0.03251516280724418,1.1127846254071478,-0.01253162504523865,18.98771772872629,4.331815342674091,8.33641548448941,9.996333378533548,11.341422934395425,4.145853293103954,2.2465855118370888,0.24023437431420067,0.16895183227145652
92,459.5270919940895,0.02906131262653543,1.1050615836117728,-0.011673509290196976,16.88580642281146,4.971044364391538,5.674747725339416,9.263250477889141,9.303738383251662,6.578662994248609,3.478459996398888,1.1578934219305834,0.9903221654727489
93,535.538368151782,0.031453145009044864,1.1167899134458064,-0.012976657049534046,18.100361940529357,6.732883551863929,6.239584658242993,10.472365071823075,7.568726991344186,8.288499337713777,3.424286396261421,2.6809393271505733,0.9184425853395275
94,419.43171476745283,0.027329480265435684,1.0965977844002226,-0.010733087155580287,15.44757629357743,5.465202301823562,6.297535089414043,8.581534389052559,9.449469257675286,5.875750752297278,2.7410531771408637,1.2383234864041153,1.8746489648861744
95,393.8780322479599,0.026309803220956152,1.0920753033387625,-0.010230589259862491,14.49939027818479,6.079544118935322,6.157822730602761,9.79675227993443,8.003177922146227,4.883771065312607,3.8750568386722235,0.8346186930337239,0.3479810384338298
96,407.34196236013014,0.02741857165494451,1.1003874819948247,-0.011154164666091634,16.160113436401463,4.200329476872975,5.003121726003652,8.293769240566558,8.53829426598609,4.297059642781096,6.499216518267522,0.9005653023657496,0.9423751908115853
97,400.8288895587802,0.02714529381683251,1.1029144928930614,-0.011434943654784605,16.02934767511851,4.64843119666672,3.525926479533265,7.66810971333681,8.766115888103425,6.860618373704891,4.674960076808263,1.9395672023985797,0.37996289950317585
98,340.8222405027188,0.02436672252340646,1.091510149514156,-0.010167794390461768,13.885635108853053,5.272527704057182,3.0147250586956984,7.469594036998454,8.32481125412874,6.294529122761189,4.163967787648929,2.5897663072463177,0.9497950322277533
99,407.3082360663274,0.026623392574586735,1.0966454366407659,-0.010738381848973994,14.759207080105444,6.539742771445245,5.102309609334444,9.174173648863114,7.591113153065987,7.630989246410157,3.1421100823020627,1.7218626779243655,1.03117331397531
100,404.99860867446347,0.026692782351417782,1.0977075086249286,-0.010856389847214293,15.207619874193071,5.380641981039791,4.2945545119935575,8.143940436017314,9.980489266816805,6.3872362302914665,2.1374557965024468,2.8550140919383455,1.0938905427767764
101,377.0404827747287,0.025701770428694204,1.0971937528932745,-0.010799305877030499,14.4475724744879,6.365691634651571,3.3591213785698475,8.900393889024649,6.866203450258583,7.402691276419308,3.64172968311545,3.0264845199136254,0.37377495351367224
102,338.5126403742643,0.024369958093642268,1.0913064921756634,-0.01014516579729595,13.955867726040939,4.8683191956436636,2.4250401701581685,8.206242935187822,7.821359251710814,7.323099394976427,2.948694321802027,1.3446215066159564,0.43505481291931236
103,376.190474141366,0.025901918617563375,1.0967532227583099,-0.010750358084256659,14.736728355037846,5.855830007272356,4.133749153287649,8.367514667167386,7.73776689102377,7.193063501051665,2.795231115895434,2.660904810015889,0.06456990251292553
104,313.8992847885239,0.023060552434811928,1.0855207502224085,-0.009502305580267573,12.165071144684195,7.557171396077944,4.321325393967111,7.085477365904266,8.154621952673098,4.022959933520478,4.717328855332325,1.2957311620243275,1.581175318539321
105,266.07103779739566,0.021512288014106592,1.0802524534225433,-0.008916939269171476,12.000945280287807,5.50604069596416,3.8503071819972527,6.019115100696015,7.452122865132074,5.073777607076714,3.9292374894154016,2.1256645776588123,0.5903934665159999
106,349.47803897682945,0.024442974187028725,1.0929171216577631,-0.010324124628640352,13.660914795272676,6.188912738389636,2.7131924783274775,7.886621052463454,7.970085795482353,5.435509678886877,5.322925619100521,3.449147616213924,0.6025180938542516
107,266.89758542608587,0.02139793392534926,1.081042389692065,-0.009004709965784993,11.89461503115244,5.630197555675918,2.909194334004611,6.089074883229171,7.5697996388506725,5.875832693222031,3.231645944344108,2.4657417365508096,0.08786727154262067
108,249.3593234819337,0.020135795214175356,1.0728689334369534,-0.008096548159661487,10.672922262809665,5.779620855687709,3.0976504342737896,5.9607207125854265,8.362416826860406,5.8805267545313775,2.0832724334991557,0.7281139385799286,0.3363137829508206
109,246.72143313317036,0.019758697585001414,1.07238554475656,-0.008042838306284439,9.991789482623377,6.845096776588432,2.071925018090802,7.179790064338795,6.743483547722881,5.715055392575191,3.382921533148856,2.092639814881178,0.5945892062541654
110,262.05597487741346,0.02093847083146146,1.0810370497445638,-0.009004116638284876,11.237037681157629,6.804188899434639,2.4320718303342947,6.628131166540159,5.9270590569294885,4.996977058642398,4.375486220215731,4.079321371492758,0.9694703311459324
111,245.51787336873002,0.01990646574377509,1.0768917747999616,-0.008543530533329069,10.426676374580202,6.882529180161829,2.317745766782378,4.635256196895519,7.594960134512517,4.825778615284858,4.235745473046254,3.7751808148374764,0.8621352861663258
112,246.53339543471438,0.02122770917733148,1.0816799694474928,-0.009075552160832528,12.204287864469626,5.070102002086105,3.5276625764563763,6.176686736363693,6.713143775224624,3.238297265763384,3.702037566395049,2.7480497372061774,2.0818984886805634
113,181.7414772831482,0.018008533919116557,1.069836332925553,-0.0077595925472836585,10.414293563225497,3.9879330558428183,2.073271678989736,5.332131794075047,5.4710381948408875,3.441812936142773,4.705258552722291,1.3402917032296109,1.4006972204901813
114,266.8854863325609,0.020967726485563075,1.0808380854082824,-0.00898200948980915,11.03334635329964,7.2782357177884425,3.166100299186868,4.551810609536509,7.981272497581774,4.595471387645351,4.71954376793412,2.3183062600484217,2.4620582648470375
115,254.65146325240968,0.01994218791070365,1.0750906348981628,-0.008343403877573652,10.167976144435212,6.961308783382493,1.8007289845058865,5.365977606087811,7.752338015172574,6.631373674509473,3.376171946171879,2.5333533160265906,0.12917941380475312
116,238.8295289403938,0.019524151067808814,1.0732609436251384,-0.008140104847237595,10.220304110587103,6.486719602214159,3.1358114494455864,4.750840296704406,6.880134118860416,4.701331952851881,5.48626186256421,2.889196185546415,1.1474539996833126
117,252.7287166205589,0.01984830619194429,1.0737743752865536,-0.008197152809617067,10.019737212764253,6.994319155710035,1.7753843896134938,6.115364071266281,7.585790353995936,6.120507201659183,3.655404767385792,2.224946411571613,0.3026980211025896
118,210.1343266573025,0.018759162318243445,1.0747236344030873,-0.008302626044787473,10.178148784520957,6.246622472743134,2.2921575733406936,5.017952811713497,4.43360338755014,4.942315705437643,3.870576682540002,4.133334717608923,2.632738284172512
119,219.72635055324903,0.018776628937756744,1.0709661861896926,-0.007885131798854736,10.120387273454899,4.869831704918364,0.06829016817315917,6.674847797883766,7.304586527707588,5.042063558715362,3.313687025026232,2.2492967629863556,0.035364257171388885
120,210.83978914327227,0.018028181290388055,1.0689321143862793,-0.007659123820697708,9.75373238224852,4.733052078047661,1.293099349911329,2.5719573492425076,8.467773494885188,5.0347912501713115,5.110525759920308,1.9583542451827478,0.41645108458689395
121,175.92467115083093,0.016612941254179274,1.0650959268408375,-0.007232880760093055,8.885026559782913,4.711135863053601,0.5829416541495117,5.26778858706691,5.414517425924356,6.106263309230379,2.7868079606149525,2.1372785282138613,1.863011591048831
122,168.6061151505885,0.016440626097588326,1.0627373204076567,-0.006970813378628524,8.75697541661162,4.835849891921582,0.7064673143150266,5.064262656042028,7.058643587772504,3.119792608954875,3.1307697442723206,2.805063569644939,0.4006047176718448
123,190.55312742617426,0.017058817868177655,1.0642979876028877,-0.007144220844765306,9.099033214625628,4.686194938966673,0.7578591823928421,4.6790634352895415,6.000887099317427,6.537048310293198,4.290682360523427,1.4760891913878804,1.2588194231323326
124,186.70028068568521,0.01638597466704514,1.0625956761234776,-0.006955075124830845,7.348070202977577,7.6175333601897455,0.42512502521324386,4.761545891227502,3.7132939122298536,5.6517262236759045,4.957799472919094,2.0122786920865474,3.3389057114170106
